,Entity,Code,Year,Solar (% electricity),Wind (% electricity),Solar (TWh – sub method),Wind (TWh – sub method)
2330,Romania,ROU,2000,0.0,0.0,0.0,0.0
2331,Romania,ROU,2001,0.0,0.0,0.0,0.0
2332,Romania,ROU,2002,0.0,0.0,0.0,0.0
2333,Romania,ROU,2003,0.0,0.0,0.0,0.0
2334,Romania,ROU,2004,0.0,0.0,0.0,0.0
2335,Romania,ROU,2005,0.0,0.0,0.0,0.0
2336,Romania,ROU,2006,0.0,0.0,0.0,0.003
2337,Romania,ROU,2007,0.0,0.0,0.0,0.008
2338,Romania,ROU,2008,0.0,0.0,0.0,0.013
2339,Romania,ROU,2009,0.0,0.017,0.003,0.024
2340,Romania,ROU,2010,0.0,0.511,0.005,0.798
2341,Romania,ROU,2011,0.0,2.242,0.003,3.594
2342,Romania,ROU,2012,0.017,4.491,0.021,6.8
2343,Romania,ROU,2013,0.717,7.72,1.075,11.572
2344,Romania,ROU,2014,2.485,9.511,3.296,12.021
2345,Romania,ROU,2015,3.004,10.71,5.014,17.868
2346,Romania,ROU,2016,2.818,10.203,4.577,16.572
2347,Romania,ROU,2017,2.909,11.587,4.64,18.518
2348,Romania,ROU,2018,2.747,9.808,4.402,15.713
2349,Romania,ROU,2019,3.008,11.44,4.403,16.771
2350,Romania,ROU,2020,3.11,12.496,4.202,17.159
2351,Russia,RUS,1985,0.0,0.0,0.0,0.0
2352,Russia,RUS,1986,0.0,0.0,0.0,0.0
2353,Russia,RUS,1987,0.0,0.0,0.0,0.0
2354,Russia,RUS,1988,0.0,0.0,0.0,0.0
2355,Russia,RUS,1989,0.0,0.0,0.0,0.0
2356,Russia,RUS,1990,0.0,0.0,0.0,0.0
2357,Russia,RUS,1991,0.0,0.0,0.0,0.0
2358,Russia,RUS,1992,0.0,0.0,0.0,0.0
2359,Russia,RUS,1993,0.0,0.0,0.0,0.0
2360,Russia,RUS,1994,0.0,0.0,0.0,0.0
2361,Russia,RUS,1995,0.0,0.0,0.0,0.0
2362,Russia,RUS,1996,0.0,0.0,0.0,0.0
2363,Russia,RUS,1997,0.0,0.0,0.0,0.0
2364,Russia,RUS,1998,0.0,0.0,0.0,0.0
2365,Russia,RUS,1999,0.0,0.0,0.0,0.0
2366,Russia,RUS,2000,0.0,0.0,0.0,0.005
2367,Russia,RUS,2001,0.0,0.0,0.0,0.009
2368,Russia,RUS,2002,0.0,0.001,0.0,0.017
2369,Russia,RUS,2003,0.0,0.001,0.0,0.023
2370,Russia,RUS,2004,0.0,0.001,0.0,0.019
2371,Russia,RUS,2005,0.0,0.001,0.0,0.018
2372,Russia,RUS,2006,0.0,0.0,0.0,0.014
2373,Russia,RUS,2007,0.0,0.001,0.0,0.018
2374,Russia,RUS,2008,0.0,0.0,0.0,0.014
2375,Russia,RUS,2009,0.0,0.0,0.0,0.01
2376,Russia,RUS,2010,0.0,0.0,0.0,0.011
2377,Russia,RUS,2011,0.0,0.0,0.003,0.014
2378,Russia,RUS,2012,0.0,0.0,0.011,0.014
2379,Russia,RUS,2013,0.0,0.0,0.028,0.011
2380,Russia,RUS,2014,0.016,0.01,0.407,0.245
2381,Russia,RUS,2015,0.034,0.015,0.849,0.374
2382,Russia,RUS,2016,0.045,0.015,1.178,0.372
2383,Russia,RUS,2017,0.054,0.014,1.36,0.348
2384,Russia,RUS,2018,0.069,0.022,1.552,0.589
2385,Russia,RUS,2019,0.121,0.031,2.439,0.78
2386,Russia,RUS,2020,0.181,0.111,4.594,2.808
2387,Saudi Arabia,SAU,1985,0.0,0.0,0.0,0.0
2388,Saudi Arabia,SAU,1986,0.0,0.0,0.0,0.0
2389,Saudi Arabia,SAU,1987,0.0,0.0,0.0,0.0
2390,Saudi Arabia,SAU,1988,0.0,0.0,0.0,0.0
2391,Saudi Arabia,SAU,1989,0.0,0.0,0.0,0.0
2392,Saudi Arabia,SAU,1990,0.0,0.0,0.0,0.0
2393,Saudi Arabia,SAU,1991,0.0,0.0,0.0,0.0
2394,Saudi Arabia,SAU,1992,0.0,0.0,0.0,0.0
2395,Saudi Arabia,SAU,1993,0.0,0.0,0.0,0.0
2396,Saudi Arabia,SAU,1994,0.0,0.0,0.0,0.0
2397,Saudi Arabia,SAU,1995,0.0,0.0,0.0,0.0
2398,Saudi Arabia,SAU,1996,0.0,0.0,0.0,0.0
2399,Saudi Arabia,SAU,1997,0.0,0.0,0.0,0.0
2400,Saudi Arabia,SAU,1998,0.0,0.0,0.0,0.0
2401,Saudi Arabia,SAU,1999,0.0,0.0,0.0,0.0
2402,Saudi Arabia,SAU,2000,0.0,0.0,0.0,0.0
2403,Saudi Arabia,SAU,2001,0.0,0.0,0.0,0.0
2404,Saudi Arabia,SAU,2002,0.0,0.0,0.0,0.0
2405,Saudi Arabia,SAU,2003,0.0,0.0,0.0,0.0
2406,Saudi Arabia,SAU,2004,0.0,0.0,0.0,0.0
2407,Saudi Arabia,SAU,2005,0.0,0.0,0.0,0.0
2408,Saudi Arabia,SAU,2006,0.0,0.0,0.0,0.0
2409,Saudi Arabia,SAU,2007,0.0,0.0,0.0,0.0
2410,Saudi Arabia,SAU,2008,0.0,0.0,0.002,0.0
2411,Saudi Arabia,SAU,2009,0.0,0.0,0.002,0.0
2412,Saudi Arabia,SAU,2010,0.0,0.0,0.011,0.0
2413,Saudi Arabia,SAU,2011,0.004,0.0,0.014,0.0
2414,Saudi Arabia,SAU,2012,0.011,0.0,0.066,0.0
2415,Saudi Arabia,SAU,2013,0.014,0.0,0.109,0.0
2416,Saudi Arabia,SAU,2014,0.016,0.0,0.117,0.0
2417,Saudi Arabia,SAU,2015,0.015,0.0,0.116,0.0
2418,Saudi Arabia,SAU,2016,0.014,0.0,0.115,0.0
2419,Saudi Arabia,SAU,2017,0.02,0.0,0.163,0.0
2420,Saudi Arabia,SAU,2018,0.061,0.0,0.532,0.0
2421,Saudi Arabia,SAU,2019,0.303,0.0,2.57,0.0
2422,Saudi Arabia,SAU,2020,0.305,0.0,2.561,0.0
2423,Singapore,SGP,1985,0.0,0.0,0.0,0.0
2424,Singapore,SGP,1986,0.0,0.0,0.0,0.0
2425,Singapore,SGP,1987,0.0,0.0,0.0,0.0
2426,Singapore,SGP,1988,0.0,0.0,0.0,0.0
2427,Singapore,SGP,1989,0.0,0.0,0.0,0.0
2428,Singapore,SGP,1990,0.0,0.0,0.0,0.0
2429,Singapore,SGP,1991,0.0,0.0,0.0,0.0
2430,Singapore,SGP,1992,0.0,0.0,0.0,0.0
2431,Singapore,SGP,1993,0.0,0.0,0.0,0.0
2432,Singapore,SGP,1994,0.0,0.0,0.0,0.0
2433,Singapore,SGP,1995,0.0,0.0,0.0,0.0
2434,Singapore,SGP,1996,0.0,0.0,0.0,0.0
2435,Singapore,SGP,1997,0.0,0.0,0.0,0.0
2436,Singapore,SGP,1998,0.0,0.0,0.0,0.0
2437,Singapore,SGP,1999,0.0,0.0,0.0,0.0
2438,Singapore,SGP,2000,0.0,0.0,0.0,0.0
2439,Singapore,SGP,2001,0.0,0.0,0.0,0.0
2440,Singapore,SGP,2002,0.0,0.0,0.0,0.0
2441,Singapore,SGP,2003,0.0,0.0,0.0,0.0
2442,Singapore,SGP,2004,0.0,0.0,0.0,0.0
2443,Singapore,SGP,2005,0.0,0.0,0.0,0.0
2444,Singapore,SGP,2006,0.0,0.0,0.0,0.0
2445,Singapore,SGP,2007,0.0,0.0,0.0,0.0
2446,Singapore,SGP,2008,0.0,0.0,0.001,0.0
2447,Singapore,SGP,2009,0.0,0.0,0.004,0.0
2448,Singapore,SGP,2010,0.0,0.0,0.008,0.0
2449,Singapore,SGP,2011,0.023,0.0,0.013,0.0
2450,Singapore,SGP,2012,0.023,0.0,0.021,0.0
2451,Singapore,SGP,2013,0.044,0.0,0.032,0.0
2452,Singapore,SGP,2014,0.086,0.0,0.069,0.0
2453,Singapore,SGP,2015,0.147,0.0,0.123,0.0
2454,Singapore,SGP,2016,0.308,0.0,0.223,0.0
2455,Singapore,SGP,2017,0.344,0.0,0.307,0.0
2456,Singapore,SGP,2018,0.479,0.0,0.336,0.0
2457,Singapore,SGP,2019,0.799,0.0,0.482,0.0
2458,Singapore,SGP,2020,1.233,0.0,0.728,0.0
2459,Slovakia,SVK,1985,0.0,0.0,0.0,0.0
2460,Slovakia,SVK,1986,0.0,0.0,0.0,0.0
2461,Slovakia,SVK,1987,0.0,0.0,0.0,0.0
2462,Slovakia,SVK,1988,0.0,0.0,0.0,0.0
2463,Slovakia,SVK,1989,0.0,0.0,0.0,0.0
2464,Slovakia,SVK,1990,0.0,0.0,0.0,0.0
2465,Slovakia,SVK,1991,0.0,0.0,0.0,0.0
2466,Slovakia,SVK,1992,0.0,0.0,0.0,0.0
2467,Slovakia,SVK,1993,0.0,0.0,0.0,0.0
2468,Slovakia,SVK,1994,0.0,0.0,0.0,0.0
2469,Slovakia,SVK,1995,0.0,0.0,0.0,0.0
2470,Slovakia,SVK,1996,0.0,0.0,0.0,0.0
2471,Slovakia,SVK,1997,0.0,0.0,0.0,0.0
2472,Slovakia,SVK,1998,0.0,0.0,0.0,0.0
2473,Slovakia,SVK,1999,0.0,0.0,0.0,0.0
2474,Slovakia,SVK,2000,0.0,0.0,0.0,0.0
2475,Slovakia,SVK,2001,0.0,0.0,0.0,0.0
2476,Slovakia,SVK,2002,0.0,0.0,0.0,0.0
2477,Slovakia,SVK,2003,0.0,0.0,0.0,0.005
2478,Slovakia,SVK,2004,0.0,0.033,0.0,0.016
2479,Slovakia,SVK,2005,0.0,0.032,0.0,0.019
2480,Slovakia,SVK,2006,0.0,0.032,0.0,0.016
2481,Slovakia,SVK,2007,0.0,0.036,0.0,0.021
2482,Slovakia,SVK,2008,0.0,0.035,0.0,0.018
2483,Slovakia,SVK,2009,0.0,0.039,0.0,0.016
2484,Slovakia,SVK,2010,0.073,0.036,0.044,0.016
2485,Slovakia,SVK,2011,1.418,0.0,1.029,0.013
2486,Slovakia,SVK,2012,1.487,0.035,1.092,0.015
2487,Slovakia,SVK,2013,2.075,0.035,1.505,0.015
2488,Slovakia,SVK,2014,2.219,0.037,1.519,0.015
2489,Slovakia,SVK,2015,1.922,0.038,1.28,0.015
2490,Slovakia,SVK,2016,1.987,0.037,1.34,0.015
2491,Slovakia,SVK,2017,1.869,0.037,1.265,0.015
2492,Slovakia,SVK,2018,2.183,0.038,1.454,0.015
2493,Slovakia,SVK,2019,2.093,0.035,1.458,0.015
2494,Slovakia,SVK,2020,2.308,0.0,1.618,0.015
2495,Slovenia,SVN,1990,0.0,0.0,0.0,0.0
2496,Slovenia,SVN,1991,0.0,0.0,0.0,0.0
2497,Slovenia,SVN,1992,0.0,0.0,0.0,0.0
2498,Slovenia,SVN,1993,0.0,0.0,0.0,0.0
2499,Slovenia,SVN,1994,0.0,0.0,0.0,0.0
2500,Slovenia,SVN,1995,0.0,0.0,0.0,0.0
2501,Slovenia,SVN,1996,0.0,0.0,0.0,0.0
2502,Slovenia,SVN,1997,0.0,0.0,0.0,0.0
2503,Slovenia,SVN,1998,0.0,0.0,0.0,0.0
2504,Slovenia,SVN,1999,0.0,0.0,0.0,0.0
2505,Slovenia,SVN,2000,0.0,0.0,0.0,0.0
2506,Slovenia,SVN,2001,0.0,0.0,0.0,0.0
2507,Slovenia,SVN,2002,0.0,0.0,0.0,0.0
2508,Slovenia,SVN,2003,0.0,0.0,0.0,0.0
2509,Slovenia,SVN,2004,0.0,0.0,0.0,0.0
2510,Slovenia,SVN,2005,0.0,0.0,0.0,0.0
2511,Slovenia,SVN,2006,0.0,0.0,0.0,0.0
2512,Slovenia,SVN,2007,0.0,0.0,0.0,0.0
2513,Slovenia,SVN,2008,0.0,0.0,0.003,0.0
2514,Slovenia,SVN,2009,0.0,0.0,0.011,0.0
2515,Slovenia,SVN,2010,0.062,0.0,0.034,0.0
2516,Slovenia,SVN,2011,0.44,0.0,0.171,0.0
2517,Slovenia,SVN,2012,1.029,0.0,0.42,0.0
2518,Slovenia,SVN,2013,1.392,0.0,0.55,0.01
2519,Slovenia,SVN,2014,1.516,0.0,0.654,0.01
2520,Slovenia,SVN,2015,1.824,0.068,0.693,0.015
2521,Slovenia,SVN,2016,1.664,0.062,0.671,0.015
2522,Slovenia,SVN,2017,1.745,0.062,0.71,0.014
2523,Slovenia,SVN,2018,1.551,0.062,0.634,0.015
2524,Slovenia,SVN,2019,1.888,0.063,0.75,0.015
2525,Slovenia,SVN,2020,2.191,0.059,0.71,0.015
2526,South Africa,ZAF,1985,0.0,0.0,0.0,0.0
2527,South Africa,ZAF,1986,0.0,0.0,0.0,0.0
2528,South Africa,ZAF,1987,0.0,0.0,0.0,0.0
2529,South Africa,ZAF,1988,0.0,0.0,0.0,0.0
2530,South Africa,ZAF,1989,0.0,0.0,0.0,0.0
2531,South Africa,ZAF,1990,0.0,0.0,0.0,0.0
2532,South Africa,ZAF,1991,0.0,0.0,0.0,0.0
2533,South Africa,ZAF,1992,0.0,0.0,0.0,0.0
2534,South Africa,ZAF,1993,0.0,0.0,0.0,0.0
2535,South Africa,ZAF,1994,0.0,0.0,0.0,0.0
2536,South Africa,ZAF,1995,0.0,0.0,0.0,0.0
2537,South Africa,ZAF,1996,0.0,0.0,0.0,0.0
2538,South Africa,ZAF,1997,0.0,0.0,0.0,0.0
2539,South Africa,ZAF,1998,0.0,0.0,0.0,0.0
2540,South Africa,ZAF,1999,0.0,0.0,0.0,0.0
2541,South Africa,ZAF,2000,0.0,0.0,0.026,0.0
2542,South Africa,ZAF,2001,0.0,0.0,0.03,0.0
2543,South Africa,ZAF,2002,0.01,0.0,0.034,0.0
2544,South Africa,ZAF,2003,0.009,0.005,0.038,0.016
2545,South Africa,ZAF,2004,0.009,0.004,0.042,0.032
2546,South Africa,ZAF,2005,0.009,0.004,0.046,0.032
2547,South Africa,ZAF,2006,0.008,0.004,0.05,0.032
2548,South Africa,ZAF,2007,0.008,0.004,0.053,0.032
2549,South Africa,ZAF,2008,0.008,0.008,0.057,0.055
2550,South Africa,ZAF,2009,0.009,0.013,0.061,0.079
2551,South Africa,ZAF,2010,0.008,0.012,0.072,0.089
2552,South Africa,ZAF,2011,0.008,0.016,0.208,0.096
2553,South Africa,ZAF,2012,0.012,0.017,0.222,0.095
2554,South Africa,ZAF,2013,0.021,0.004,0.622,0.095
2555,South Africa,ZAF,2014,0.427,0.448,2.858,2.713
2556,South Africa,ZAF,2015,0.842,1.08,6.954,7.769
2557,South Africa,ZAF,2016,1.066,1.571,8.233,10.585
2558,South Africa,ZAF,2017,1.37,2.074,10.598,14.667
2559,South Africa,ZAF,2018,1.36,2.741,11.366,15.947
2560,South Africa,ZAF,2019,1.397,2.836,12.141,16.542
2561,South Africa,ZAF,2020,1.601,2.642,12.774,17.246
2562,South Korea,KOR,1985,0.0,0.0,0.0,0.0
2563,South Korea,KOR,1986,0.0,0.0,0.0,0.0
2564,South Korea,KOR,1987,0.0,0.0,0.0,0.0
2565,South Korea,KOR,1988,0.0,0.0,0.0,0.0
2566,South Korea,KOR,1989,0.0,0.0,0.0,0.0
2567,South Korea,KOR,1990,0.001,0.0,0.003,0.0
2568,South Korea,KOR,1991,0.001,0.0,0.003,0.0
2569,South Korea,KOR,1992,0.001,0.0,0.006,0.0
2570,South Korea,KOR,1993,0.001,0.001,0.006,0.003
2571,South Korea,KOR,1994,0.001,0.001,0.006,0.003
2572,South Korea,KOR,1995,0.001,0.0,0.006,0.0
2573,South Korea,KOR,1996,0.001,0.0,0.008,0.0
2574,South Korea,KOR,1997,0.001,0.0,0.008,0.003
2575,South Korea,KOR,1998,0.002,0.001,0.011,0.006
2576,South Korea,KOR,1999,0.002,0.002,0.013,0.016
2577,South Korea,KOR,2000,0.0,0.007,0.015,0.046
2578,South Korea,KOR,2001,0.003,0.003,0.017,0.035
2579,South Korea,KOR,2002,0.003,0.003,0.019,0.041
2580,South Korea,KOR,2003,0.003,0.009,0.021,0.068
2581,South Korea,KOR,2004,0.003,0.014,0.027,0.128
2582,South Korea,KOR,2005,0.003,0.036,0.039,0.349
2583,South Korea,KOR,2006,0.008,0.063,0.083,0.639
2584,South Korea,KOR,2007,0.017,0.094,0.189,0.998
2585,South Korea,KOR,2008,0.067,0.105,0.751,1.151
2586,South Korea,KOR,2009,0.134,0.162,1.485,1.798
2587,South Korea,KOR,2010,0.164,0.175,2.015,2.13
2588,South Korea,KOR,2011,0.187,0.175,2.377,2.236
2589,South Korea,KOR,2012,0.219,0.183,2.842,2.351
2590,South Korea,KOR,2013,0.315,0.226,4.11,2.94
2591,South Korea,KOR,2014,0.494,0.223,6.506,2.915
2592,South Korea,KOR,2015,0.748,0.258,10.066,3.396
2593,South Korea,KOR,2016,0.96,0.318,12.882,4.233
2594,South Korea,KOR,2017,1.326,0.408,17.641,5.423
2595,South Korea,KOR,2018,1.663,0.444,22.886,6.126
2596,South Korea,KOR,2019,2.325,0.478,32.181,6.634
2597,South Korea,KOR,2020,3.312,0.572,40.877,7.746
2598,Spain,ESP,1985,0.0,0.0,0.0,0.0
2599,Spain,ESP,1986,0.0,0.0,0.0,0.0
2600,Spain,ESP,1987,0.0,0.0,0.0,0.0
2601,Spain,ESP,1988,0.0,0.0,0.0,0.0
2602,Spain,ESP,1989,0.004,0.009,0.017,0.036
2603,Spain,ESP,1990,0.007,0.007,0.017,0.039
2604,Spain,ESP,1991,0.006,0.006,0.019,0.042
2605,Spain,ESP,1992,0.006,0.064,0.022,0.286
2606,Spain,ESP,1993,0.006,0.077,0.025,0.322
2607,Spain,ESP,1994,0.006,0.106,0.028,0.486
2608,Spain,ESP,1995,0.012,0.163,0.042,0.75
2609,Spain,ESP,1996,0.012,0.208,0.033,1.011
2610,Spain,ESP,1997,0.011,0.391,0.036,2.061
2611,Spain,ESP,1998,0.01,0.698,0.042,3.756
2612,Spain,ESP,1999,0.015,1.332,0.047,7.622
2613,Spain,ESP,2000,0.005,2.141,0.05,13.131
2614,Spain,ESP,2001,0.009,2.9,0.066,18.653
2615,Spain,ESP,2002,0.008,3.893,0.082,25.615
2616,Spain,ESP,2003,0.008,4.691,0.112,32.897
2617,Spain,ESP,2004,0.007,5.737,0.152,42.5
2618,Spain,ESP,2005,0.018,7.446,0.11,56.961
2619,Spain,ESP,2006,0.041,7.891,0.318,62.272
2620,Spain,ESP,2007,0.172,9.143,1.349,73.228
2621,Spain,ESP,2008,0.83,10.606,6.805,86.969
2622,Spain,ESP,2009,2.079,13.076,15.916,99.395
2623,Spain,ESP,2010,2.412,14.848,18.42,113.893
2624,Spain,ESP,2011,3.226,14.73,22.493,109.964
2625,Spain,ESP,2012,4.075,16.84,30.821,127.428
2626,Spain,ESP,2013,4.654,19.771,33.567,142.777
2627,Spain,ESP,2014,4.972,18.917,34.797,132.369
2628,Spain,ESP,2015,4.995,17.778,35.059,124.781
2629,Spain,ESP,2016,5.03,18.032,34.306,123.009
2630,Spain,ESP,2017,5.277,18.003,35.802,122.818
2631,Spain,ESP,2018,4.686,18.721,31.674,126.496
2632,Spain,ESP,2019,5.574,20.543,37.411,131.46
2633,Spain,ESP,2020,7.958,21.73,51.329,131.303
2634,Sri Lanka,LKA,1985,0.0,0.0,0.0,0.0
2635,Sri Lanka,LKA,1986,0.0,0.0,0.0,0.0
2636,Sri Lanka,LKA,1987,0.0,0.0,0.0,0.0
2637,Sri Lanka,LKA,1988,0.0,0.0,0.0,0.0
2638,Sri Lanka,LKA,1989,0.0,0.0,0.0,0.0
2639,Sri Lanka,LKA,1990,0.0,0.0,0.0,0.0
2640,Sri Lanka,LKA,1991,0.0,0.0,0.0,0.0
2641,Sri Lanka,LKA,1992,0.0,0.0,0.0,0.0
2642,Sri Lanka,LKA,1993,0.0,0.0,0.0,0.0
2643,Sri Lanka,LKA,1994,0.0,0.0,0.0,0.0
2644,Sri Lanka,LKA,1995,0.0,0.0,0.0,0.0
2645,Sri Lanka,LKA,1996,0.0,0.0,0.0,0.0
2646,Sri Lanka,LKA,1997,0.0,0.0,0.0,0.0
2647,Sri Lanka,LKA,1998,0.0,0.0,0.0,0.0
2648,Sri Lanka,LKA,1999,0.0,0.056,0.0,0.01
2649,Sri Lanka,LKA,2000,0.155,0.0,0.001,0.009
2650,Sri Lanka,LKA,2001,0.153,0.0,0.002,0.01
2651,Sri Lanka,LKA,2002,0.147,0.0,0.004,0.01
2652,Sri Lanka,LKA,2003,0.135,0.0,0.007,0.009
2653,Sri Lanka,LKA,2004,0.127,0.0,0.01,0.007
2654,Sri Lanka,LKA,2005,0.112,0.0,0.012,0.006
2655,Sri Lanka,LKA,2006,0.119,0.0,0.014,0.006
2656,Sri Lanka,LKA,2007,0.21,0.0,0.016,0.006
2657,Sri Lanka,LKA,2008,0.208,0.0,0.017,0.009
2658,Sri Lanka,LKA,2009,0.208,0.0,0.018,0.009
2659,Sri Lanka,LKA,2010,0.192,0.479,0.019,0.139
2660,Sri Lanka,LKA,2011,0.179,0.804,0.023,0.237
2661,Sri Lanka,LKA,2012,0.176,1.319,0.026,0.378
2662,Sri Lanka,LKA,2013,0.172,1.973,0.037,0.601
2663,Sri Lanka,LKA,2014,0.167,2.258,0.071,0.693
2664,Sri Lanka,LKA,2015,0.157,2.675,0.123,0.868
2665,Sri Lanka,LKA,2016,0.146,2.489,0.209,0.867
2666,Sri Lanka,LKA,2017,0.951,2.514,0.562,0.917
2667,Sri Lanka,LKA,2018,0.808,2.155,0.799,0.811
2668,Sri Lanka,LKA,2019,0.652,2.283,0.925,0.808
2669,Sri Lanka,LKA,2020,0.7,2.226,0.987,1.579
2670,Sweden,SWE,1985,0.0,0.004,0.0,0.017
2671,Sweden,SWE,1986,0.0,0.004,0.0,0.017
2672,Sweden,SWE,1987,0.0,0.004,0.0,0.017
2673,Sweden,SWE,1988,0.0,0.003,0.0,0.014
2674,Sweden,SWE,1989,0.0,0.003,0.0,0.014
2675,Sweden,SWE,1990,0.0,0.007,0.0,0.017
2676,Sweden,SWE,1991,0.0,0.007,0.0,0.036
2677,Sweden,SWE,1992,0.0,0.021,0.0,0.086
2678,Sweden,SWE,1993,0.0,0.034,0.003,0.144
2679,Sweden,SWE,1994,0.0,0.049,0.003,0.208
2680,Sweden,SWE,1995,0.0,0.067,0.003,0.292
2681,Sweden,SWE,1996,0.0,0.1,0.003,0.4
2682,Sweden,SWE,1997,0.0,0.134,0.003,0.564
2683,Sweden,SWE,1998,0.0,0.202,0.003,0.856
2684,Sweden,SWE,1999,0.0,0.232,0.003,0.994
2685,Sweden,SWE,2000,0.0,0.317,0.003,1.269
2686,Sweden,SWE,2001,0.0,0.297,0.006,1.33
2687,Sweden,SWE,2002,0.0,0.416,0.005,1.667
2688,Sweden,SWE,2003,0.0,0.502,0.005,1.85
2689,Sweden,SWE,2004,0.0,0.567,0.005,2.301
2690,Sweden,SWE,2005,0.0,0.594,0.005,2.553
2691,Sweden,SWE,2006,0.0,0.684,0.005,2.638
2692,Sweden,SWE,2007,0.0,0.961,0.008,3.798
2693,Sweden,SWE,2008,0.0,1.334,0.011,5.269
2694,Sweden,SWE,2009,0.007,1.823,0.018,6.519
2695,Sweden,SWE,2010,0.007,2.351,0.023,9.131
2696,Sweden,SWE,2011,0.007,4.066,0.034,15.751
2697,Sweden,SWE,2012,0.012,4.302,0.049,18.455
2698,Sweden,SWE,2013,0.026,6.43,0.09,25.198
2699,Sweden,SWE,2014,0.033,7.314,0.12,28.59
2700,Sweden,SWE,2015,0.062,10.074,0.245,41.154
2701,Sweden,SWE,2016,0.09,9.93,0.36,38.927
2702,Sweden,SWE,2017,0.14,10.723,0.575,44.023
2703,Sweden,SWE,2018,0.251,10.174,0.972,41.315
2704,Sweden,SWE,2019,0.404,11.786,1.642,49.146
2705,Sweden,SWE,2020,0.641,16.808,2.606,69.256
2706,Switzerland,CHE,1985,0.0,0.0,0.0,0.0
2707,Switzerland,CHE,1986,0.0,0.0,0.0,0.0
2708,Switzerland,CHE,1987,0.0,0.0,0.0,0.0
2709,Switzerland,CHE,1988,0.0,0.0,0.0,0.0
2710,Switzerland,CHE,1989,0.0,0.0,0.0,0.0
2711,Switzerland,CHE,1990,0.002,0.0,0.003,0.0
2712,Switzerland,CHE,1991,0.003,0.0,0.006,0.0
2713,Switzerland,CHE,1992,0.005,0.0,0.008,0.0
2714,Switzerland,CHE,1993,0.006,0.0,0.011,0.0
2715,Switzerland,CHE,1994,0.008,0.0,0.014,0.0
2716,Switzerland,CHE,1995,0.01,0.0,0.017,0.0
2717,Switzerland,CHE,1996,0.012,0.002,0.019,0.003
2718,Switzerland,CHE,1997,0.011,0.003,0.019,0.006
2719,Switzerland,CHE,1998,0.013,0.005,0.022,0.008
2720,Switzerland,CHE,1999,0.015,0.004,0.028,0.008
2721,Switzerland,CHE,2000,0.016,0.0,0.031,0.008
2722,Switzerland,CHE,2001,0.014,0.0,0.036,0.011
2723,Switzerland,CHE,2002,0.016,0.0,0.041,0.014
2724,Switzerland,CHE,2003,0.031,0.0,0.049,0.014
2725,Switzerland,CHE,2004,0.032,0.016,0.049,0.016
2726,Switzerland,CHE,2005,0.036,0.018,0.056,0.022
2727,Switzerland,CHE,2006,0.033,0.017,0.064,0.04
2728,Switzerland,CHE,2007,0.046,0.031,0.077,0.043
2729,Switzerland,CHE,2008,0.046,0.031,0.098,0.05
2730,Switzerland,CHE,2009,0.077,0.031,0.142,0.06
2731,Switzerland,CHE,2010,0.139,0.062,0.245,0.096
2732,Switzerland,CHE,2011,0.276,0.114,0.435,0.181
2733,Switzerland,CHE,2012,0.45,0.135,0.77,0.227
2734,Switzerland,CHE,2013,0.745,0.134,1.28,0.23
2735,Switzerland,CHE,2014,1.225,0.146,2.143,0.257
2736,Switzerland,CHE,2015,1.731,0.17,2.831,0.278
2737,Switzerland,CHE,2016,2.222,0.184,3.352,0.274
2738,Switzerland,CHE,2017,2.849,0.22,4.208,0.333
2739,Switzerland,CHE,2018,3.005,0.185,4.834,0.303
2740,Switzerland,CHE,2019,3.155,0.217,5.393,0.362
2741,Switzerland,CHE,2020,3.602,0.2,6.472,0.418
2742,Taiwan,TWN,1985,0.0,0.0,0.0,0.0
2743,Taiwan,TWN,1986,0.0,0.0,0.0,0.0
2744,Taiwan,TWN,1987,0.0,0.0,0.0,0.0
2745,Taiwan,TWN,1988,0.0,0.0,0.0,0.0
2746,Taiwan,TWN,1989,0.0,0.0,0.0,0.0
2747,Taiwan,TWN,1990,0.0,0.0,0.0,0.0
2748,Taiwan,TWN,1991,0.0,0.0,0.0,0.0
2749,Taiwan,TWN,1992,0.0,0.0,0.0,0.0
2750,Taiwan,TWN,1993,0.0,0.0,0.0,0.0
2751,Taiwan,TWN,1994,0.0,0.0,0.0,0.0
2752,Taiwan,TWN,1995,0.0,0.0,0.0,0.0
2753,Taiwan,TWN,1996,0.0,0.0,0.0,0.0
2754,Taiwan,TWN,1997,0.0,0.0,0.0,0.0
2755,Taiwan,TWN,1998,0.0,0.0,0.0,0.0
2756,Taiwan,TWN,1999,0.0,0.0,0.0,0.0
2757,Taiwan,TWN,2000,0.0,0.0,0.0,0.004
2758,Taiwan,TWN,2001,0.0,0.006,0.001,0.034
2759,Taiwan,TWN,2002,0.0,0.011,0.001,0.044
2760,Taiwan,TWN,2003,0.0,0.01,0.001,0.065
2761,Taiwan,TWN,2004,0.0,0.015,0.002,0.068
2762,Taiwan,TWN,2005,0.0,0.043,0.003,0.246
2763,Taiwan,TWN,2006,0.0,0.128,0.004,0.738
2764,Taiwan,TWN,2007,0.0,0.195,0.006,1.168
2765,Taiwan,TWN,2008,0.0,0.266,0.012,1.553
2766,Taiwan,TWN,2009,0.005,0.369,0.024,2.064
2767,Taiwan,TWN,2010,0.009,0.447,0.057,2.676
2768,Taiwan,TWN,2011,0.047,0.632,0.16,3.868
